customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,is_senior,has_family,avg_monthly_charge,is_long_term_contract,has_streaming,has_support_or_security,payment_type
3627-FCRDW,Female,0,No,No,9.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,Yes,0-12,1,0,0,74.72777777777777,0,0,0,electronic
1518-OMDIK,Male,0,Yes,No,33.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,1462.6,No,25-48,1,0,0,44.32121212121212,0,0,0,credit
8393-JMVMB,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,No,0-12,1,0,0,19.45,0,0,0,mailed
7638-QVMVY,Female,0,No,No,7.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.0,522.95,Yes,0-12,2,0,0,74.70714285714287,0,1,0,electronic
6140-QNRQQ,Male,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.55,71.55,Yes,0-12,1,0,0,71.55,0,0,0,mailed
7969-FFOWG,Male,0,Yes,Yes,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1292.6,No,61+,1,0,1,19.886153846153846,1,0,0,mailed
1342-JPNKI,Male,0,No,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,Yes,0-12,3,0,0,83.41,0,1,0,bank
7080-TNUWP,Male,0,Yes,No,70.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,No,61+,5,0,0,94.32714285714285,1,1,0,bank
8949-JTMAY,Female,0,No,No,29.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.6,2933.2,Yes,25-48,5,0,0,101.14482758620689,0,1,0,credit
0654-HMSHN,Male,0,Yes,Yes,21.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,104.4,2157.95,Yes,13-24,6,0,1,102.7595238095238,0,1,0,electronic
2725-KXXWT,Male,0,Yes,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.75,90.75,Yes,0-12,3,0,0,90.75,0,1,0,electronic
2439-QKJUL,Male,0,No,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,109.8,No,0-12,1,0,0,21.96,0,0,0,mailed
1935-IMVBB,Male,0,Yes,No,56.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,89.7,4952.95,No,49-60,3,0,0,88.44553571428571,0,1,0,mailed
4628-WQCQQ,Male,0,No,Yes,35.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3030.6,Yes,25-48,3,0,0,86.58857142857143,1,1,0,electronic
3724-BSCVH,Male,0,Yes,Yes,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.45,242.4,No,0-12,1,0,1,24.240000000000002,1,0,0,mailed
7605-BDWDC,Female,0,No,No,31.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,1520.1,No,25-48,4,0,0,49.03548387096774,1,1,1,bank
7137-RYLPP,Male,1,Yes,No,37.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,25-48,3,1,0,85.70675675675676,0,1,0,electronic
3207-OYBWH,Male,1,Yes,No,57.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.05,Yes,49-60,5,1,0,95.21140350877194,0,1,0,bank
4707-YNOQA,Female,0,Yes,Yes,34.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.6,917.15,No,25-48,2,0,1,26.974999999999998,1,0,0,credit
6956-SMUCM,Female,0,No,No,3.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,Yes,0-12,5,0,0,95.8,0,1,1,credit
8714-CTZJW,Female,0,No,No,4.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.85,319.6,No,0-12,3,0,0,79.9,0,1,0,credit
3662-FXJFO,Female,0,No,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.5,1035.7,No,49-60,1,0,0,19.17962962962963,1,0,0,mailed
7623-HKYRK,Male,0,No,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,111.65,No,0-12,1,0,0,18.608333333333334,0,0,0,mailed
1353-GHZOS,Male,0,Yes,No,22.0,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),59.75,1374.35,No,13-24,3,0,0,62.470454545454544,1,1,1,bank
3323-CPBWR,Male,0,No,No,23.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.9,2085.45,No,13-24,5,0,0,90.67173913043477,0,1,1,credit
6152-ONASV,Female,0,Yes,No,68.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),58.25,3975.7,No,61+,4,0,0,58.46617647058823,1,0,1,bank
9251-AWQGT,Female,0,Yes,Yes,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,935.9,No,25-48,1,0,1,19.497916666666665,1,0,0,mailed
4803-LBYPN,Male,0,Yes,Yes,34.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.8,635.9,No,25-48,1,0,1,18.70294117647059,0,0,0,mailed
8879-ZKJOF,Female,0,No,No,41.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No,25-48,6,0,0,80.9939024390244,1,1,1,bank
7354-OIJLX,Male,0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,724.65,No,0-12,2,0,0,80.51666666666667,0,0,0,electronic
9129-UXERG,Female,1,No,No,18.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,No,13-24,6,1,0,100.35277777777777,0,1,1,credit
5302-BDJNT,Male,0,No,No,35.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3418.2,No,25-48,5,0,0,97.66285714285713,0,1,1,electronic
7148-XZPHA,Male,0,Yes,Yes,55.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,79.4,4238.45,No,49-60,3,0,1,77.06272727272727,0,0,1,electronic
2651-ZCBXV,Male,0,No,No,54.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,49-60,7,0,0,106.6787037037037,1,1,1,credit
1304-NECVQ,Female,1,No,No,2.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.55,149.55,Yes,0-12,3,1,0,74.775,0,0,0,electronic
3374-TTZTK,Male,0,Yes,No,52.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.3,5487.0,No,49-60,7,0,0,105.51923076923077,1,1,1,electronic
0229-LFJAF,Male,0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.65,4908.25,No,61+,6,0,0,68.17013888888889,1,0,1,bank
1304-BCCFO,Male,0,Yes,No,9.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,No,0-12,4,0,0,62.71111111111111,0,1,0,mailed
0455-XFASS,Female,0,Yes,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,200.2,No,0-12,1,0,1,66.73333333333333,0,0,0,electronic
0221-WMXNQ,Male,1,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,0-12,2,1,0,68.35,0,0,1,electronic
2882-WDTBA,Male,0,Yes,Yes,69.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5388.15,No,61+,6,0,1,78.0891304347826,1,1,1,bank
8069-RHUXK,Female,0,Yes,Yes,67.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.7,2545.7,No,61+,2,0,1,37.9955223880597,1,0,1,credit
4806-KEXQR,Male,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,0-12,2,0,0,81.075,0,1,0,electronic
2817-NTQDO,Male,0,No,No,13.0,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,Yes,13-24,3,0,0,45.92307692307692,0,1,1,credit
3230-IUALN,Female,0,Yes,Yes,45.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,25-48,6,0,1,78.52444444444444,1,1,1,mailed
6500-JVEGC,Male,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),101.35,7110.75,No,61+,6,0,0,104.56985294117646,1,1,1,bank
7103-ZGVNT,Female,0,Yes,Yes,69.0,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,No,61+,6,0,1,70.80942028985508,1,1,1,credit
1837-YQUCE,Female,0,No,No,70.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25,No,61+,5,0,0,60.20357142857143,1,1,1,bank
4800-VHZKI,Female,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,0-12,1,0,0,19.9,0,0,0,mailed
3887-PBQAO,Female,0,Yes,Yes,45.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,25-48,2,0,1,27.035555555555554,1,0,0,credit
5177-RVZNU,Female,0,No,Yes,37.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.3,755.4,No,25-48,1,0,0,20.416216216216217,1,0,0,bank
1729-VLAZJ,Female,0,No,Yes,10.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,40.25,411.45,No,0-12,3,0,0,41.144999999999996,1,0,1,mailed
4273-MBHYA,Female,0,No,Yes,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,89.35,No,0-12,3,0,0,89.35,0,1,0,electronic
8690-UPCZI,Male,0,Yes,Yes,29.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),69.05,1958.45,No,25-48,5,0,1,67.53275862068966,1,1,1,bank
6374-NTQLP,Male,1,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.1,7447.7,No,61+,6,1,1,103.44027777777778,1,1,1,credit
1618-CFHME,Female,0,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.9,143.35,Yes,0-12,2,0,0,71.675,0,0,0,electronic
4104-PVRPS,Male,0,Yes,No,24.0,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.6,1315.35,No,13-24,3,0,0,54.80625,0,0,1,mailed
4210-QFJMF,Female,0,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,0-12,2,0,0,79.3125,0,1,0,electronic
5787-KXGIY,Male,0,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1304.8,No,61+,1,0,0,18.12222222222222,1,0,0,credit
3088-LHEFH,Female,0,No,No,11.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.0,929.3,No,0-12,3,0,0,84.48181818181818,0,0,1,bank
8896-RAZCR,Female,0,No,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,868.1,No,25-48,1,0,0,19.729545454545455,1,0,0,mailed
7268-WNTCP,Male,0,Yes,Yes,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,61+,1,0,1,20.924999999999997,1,0,0,bank
5854-KSRBJ,Male,0,Yes,Yes,70.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.4,1782.05,No,61+,2,0,1,25.457857142857144,1,0,0,mailed
9907-SWKKF,Female,1,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,Yes,0-12,0,1,0,25.05,0,0,0,mailed
3932-CMDTD,Female,0,No,No,4.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,105.65,443.9,Yes,0-12,6,0,0,110.975,1,1,1,electronic
5277-ZLOOR,Female,1,No,No,2.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,187.45,Yes,0-12,3,1,0,93.725,0,1,0,electronic
2746-DIJLO,Female,0,No,No,41.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,No,25-48,3,0,0,57.65853658536585,1,0,0,credit
9174-FKWZE,Female,1,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.45,19.45,Yes,0-12,1,1,0,19.45,0,0,0,electronic
9919-FZDED,Male,1,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),84.1,5981.65,No,61+,7,1,0,83.07847222222222,1,1,1,credit
9488-FYQAU,Female,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,61+,7,0,0,108.59365079365078,1,1,1,bank
6869-FGJJC,Male,0,No,No,68.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),79.6,5461.45,No,61+,3,0,0,80.31544117647059,1,0,0,credit
3349-ANQNH,Female,1,No,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.5,5890.0,No,49-60,5,1,0,99.83050847457628,1,1,0,electronic
0222-CNVPT,Male,1,No,No,52.0,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,No,49-60,3,1,0,49.135576923076925,0,1,1,credit
6900-PXRMS,Male,1,Yes,Yes,26.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes,25-48,6,1,1,104.24038461538461,0,1,0,electronic
0230-WEQUW,Male,0,Yes,No,66.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,61+,5,0,0,57.41212121212121,1,1,1,bank
7629-WFGLW,Female,1,Yes,No,56.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,No,49-60,6,1,0,97.70982142857143,1,0,1,electronic
2235-EZAIK,Female,0,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),79.2,5401.9,No,61+,7,0,0,75.02638888888889,1,1,1,credit
5119-NZPTV,Male,1,Yes,No,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.1,141.65,No,0-12,1,1,0,70.825,0,0,0,electronic
4282-MSACW,Male,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,61+,8,0,0,118.17573529411764,1,1,1,credit
7711-YIJWC,Male,0,Yes,Yes,61.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),84.9,5264.5,No,61+,7,0,1,86.30327868852459,1,1,1,bank
8749-CLJXC,Male,0,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,No,0-12,1,0,0,20.05,0,0,0,mailed
7636-XUHWW,Male,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.9,33.7,No,0-12,1,0,0,16.85,0,0,0,credit
0883-EIBTI,Female,0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,0-12,1,0,0,15.775,0,0,0,mailed
4098-NAUKP,Male,1,Yes,Yes,68.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,No,61+,4,1,1,83.58235294117648,0,0,0,electronic
0701-TJSEF,Male,0,No,No,9.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.25,576.95,No,0-12,5,0,0,64.10555555555555,0,1,1,bank
0689-NKYLF,Male,0,No,No,13.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,13-24,3,0,0,81.58461538461538,0,1,0,electronic
9867-NNXLC,Female,0,No,No,22.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.05,470.2,No,13-24,1,0,0,21.37272727272727,0,0,0,mailed
9337-SRRNI,Male,0,No,Yes,66.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,No,61+,2,0,0,25.36060606060606,1,0,0,credit
1850-AKQEP,Male,0,No,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,No,0-12,1,0,0,22.3375,0,0,0,mailed
5600-KTXFM,Male,0,Yes,Yes,2.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.95,143.9,No,0-12,1,0,1,71.95,0,0,0,mailed
7055-HNEOJ,Male,0,Yes,No,3.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.8,154.55,No,0-12,3,0,0,51.51666666666667,0,0,1,mailed
2462-XIIJB,Male,0,No,No,5.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,0-12,4,0,0,90.53999999999999,0,1,0,electronic
7277-KAMWT,Male,0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,No,13-24,1,0,0,20.65,1,0,0,credit
7691-KGKGP,Male,0,Yes,Yes,53.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),65.0,3363.8,No,49-60,4,0,1,63.46792452830189,0,1,1,credit
7808-DVWEP,Male,0,Yes,No,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,49.65,No,0-12,1,0,0,16.55,0,0,0,bank
2379-GYFLQ,Male,0,No,No,46.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),94.9,4422.95,No,25-48,5,0,0,96.15108695652174,1,1,0,credit
7325-ENZFI,Female,0,No,No,39.0,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,25-48,3,0,0,41.805128205128206,1,0,1,bank
8800-ZKRFW,Female,0,Yes,Yes,30.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.5,3242.5,No,25-48,7,0,1,108.08333333333333,0,1,1,electronic
9133-AYJZG,Female,0,No,No,23.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.7,2249.1,No,13-24,5,0,0,97.78695652173913,0,1,0,credit
6772-WFQRD,Male,0,No,Yes,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.4,854.9,No,25-48,1,0,0,21.3725,1,0,0,bank
9670-BPNXF,Female,0,No,No,45.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.55,2796.45,No,25-48,4,0,0,62.14333333333333,1,0,1,credit
2675-IJRGJ,Male,0,No,No,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.65,978.0,No,49-60,1,0,0,18.452830188679247,1,0,0,bank
4829-ZLJTK,Female,1,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.4,8046.85,No,61+,7,1,0,111.76180555555555,1,1,1,electronic
9950-MTGYX,Male,0,Yes,Yes,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No,25-48,1,0,1,17.426785714285714,1,0,0,credit
9755-JHNMN,Female,0,No,No,49.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),67.4,3306.85,No,49-60,5,0,0,67.48673469387755,1,0,1,bank
3746-EUBYR,Male,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes,0-12,2,0,0,74.6,0,0,0,bank
7929-DMBCV,Female,0,Yes,No,20.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,No,13-24,3,0,0,84.185,0,0,1,mailed
9640-ZSLDC,Female,0,Yes,Yes,53.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,No,49-60,3,0,1,62.20754716981132,1,1,0,credit
7197-VOJMM,Male,0,Yes,No,67.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,61+,5,0,0,69.72611940298506,1,1,1,credit
2696-NARTR,Male,0,No,No,11.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,0-12,2,0,0,84.20454545454545,0,0,1,electronic
0689-DSXGL,Female,0,Yes,Yes,52.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,49-60,4,0,1,85.25576923076923,0,0,1,bank
7294-TMAOP,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,0-12,3,0,0,90.55,0,1,0,electronic
6177-PEVRA,Female,0,No,No,48.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),55.5,2627.35,No,25-48,3,0,0,54.73645833333333,1,0,1,credit
7410-YTJIK,Female,0,No,No,7.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,75.45,480.75,Yes,0-12,2,0,0,68.67857142857143,0,0,0,mailed
1410-RSCMR,Male,0,Yes,Yes,7.0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),71.35,515.75,No,0-12,5,0,1,73.67857142857143,0,1,1,credit
8800-JOOCF,Female,0,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.05,966.55,No,0-12,3,0,0,80.54583333333333,0,1,0,electronic
4526-EXKKN,Male,0,No,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.6,973.95,No,25-48,2,0,0,24.348750000000003,1,0,0,mailed
0813-TAXXS,Male,0,No,No,55.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,49-60,5,0,0,78.60636363636364,1,1,0,bank
2320-TZRRH,Female,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,403.15,No,13-24,1,0,0,20.1575,1,0,0,mailed
